voivo,county,district,school_type,min_ratio,max_ratio,avg_ratio
10,12,2,Gimnazjum,8.25,8.25,8.25
10,12,2,Przedszkole,10.625,10.625,10.625
10,12,2,Szkoła podstawowa,5.782608695652174,9.4,7.591304347826087
10,12,2,Technikum,5.923076923076923,5.923076923076923,5.923076923076923
10,12,3,Przedszkole,6.5,7.222222222222222,6.861111111111111
10,12,3,Szkoła podstawowa,3.95,6.888888888888889,5.346296296296296
10,12,4,Przedszkole,10.5,10.5,10.5
10,12,4,Szkoła podstawowa,5.521739130434782,8.955555555555556,7.2386473429951685
10,12,5,Gimnazjum,2.227272727272727,2.227272727272727,2.227272727272727
10,12,5,Liceum ogólnokształcące,6.6,6.6,6.6
10,12,5,Przedszkole,5.0,11.166666666666666,7.722222222222221
10,12,5,Szkoła podstawowa,5.0,10.023809523809524,7.511904761904762
10,12,5,Technikum,4.5,4.5,4.5
10,12,6,Szkoła podstawowa,6.444444444444445,9.142857142857142,7.7936507936507935
10,12,7,Szkoła podstawowa,4.6875,9.38,7.03375
10,12,8,Gimnazjum,2.857142857142857,2.857142857142857,2.857142857142857
10,12,8,Przedszkole,6.0,6.0,6.0
10,12,8,Szkoła podstawowa,2.5714285714285716,5.7272727272727275,4.112900432900433
10,12,9,Przedszkole,10.444444444444445,10.444444444444445,10.444444444444445
10,12,9,Szkoła podstawowa,5.5,8.68,7.087777777777777
10,12,10,Przedszkole,10.285714285714286,10.285714285714286,10.285714285714286
10,12,10,Szkoła podstawowa,10.384615384615385,10.384615384615385,10.384615384615385
10,12,11,Liceum ogólnokształcące,6.0,9.666666666666666,7.444444444444444
10,12,11,Przedszkole,8.25,19.666666666666668,13.958333333333334
10,12,11,Szkoła podstawowa,6.2,8.274193548387096,7.237096774193548
10,12,12,Szkoła podstawowa,2.764705882352941,9.956521739130435,5.4863735716878805
10,12,13,Gimnazjum,1.875,1.875,1.875
10,12,13,Szkoła podstawowa,5.0476190476190474,8.346153846153847,7.175702075702076
10,12,14,Gimnazjum,3.8,3.8,3.8
10,12,14,Przedszkole,7.9,7.9,7.9
10,12,14,Szkoła podstawowa,5.238095238095238,6.684210526315789,6.090043950455851
10,13,1,Liceum ogólnokształcące,2.3043478260869565,9.666666666666666,7.453502415458938
10,13,1,Przedszkole,3.3333333333333335,19.142857142857142,7.451432694289837
10,13,1,Szkoła podstawowa,8.526315789473685,9.388059701492537,8.861934687464931
10,13,1,Technikum,7.962962962962963,8.98,8.471481481481481
10,13,2,Liceum ogólnokształcące,11.0,15.0,13.0
10,13,2,Przedszkole,9.653846153846153,9.653846153846153,9.653846153846153
10,13,2,Szkoła podstawowa,2.1176470588235294,11.433962264150944,5.790187262744071
10,13,2,Technikum,10.818181818181818,10.818181818181818,10.818181818181818
10,13,3,Szkoła podstawowa,5.523809523809524,8.475,6.999404761904762
10,13,4,Szkoła podstawowa,3.8461538461538463,7.636363636363637,5.676954382171774
10,13,5,Szkoła podstawowa,8.884615384615385,8.884615384615385,8.884615384615385
10,13,6,Przedszkole,2.8,13.333333333333334,8.066666666666666
10,13,6,Szkoła podstawowa,3.0,9.296296296296296,5.831289693768471
10,14,1,Liceum ogólnokształcące,2.6379310344827585,56.22222222222222,17.114469811512144
10,14,1,Przedszkole,3.7333333333333334,27.333333333333332,10.20684008299393
10,14,1,Szkoła podstawowa,5.428571428571429,11.89795918367347,9.730990749073456
10,14,1,Technikum,9.757575757575758,10.928571428571429,10.343073593073594
10,14,2,Gimnazjum,2.357142857142857,3.111111111111111,2.617623117623118
10,14,2,Liceum ogólnokształcące,9.5,9.5,9.5
10,14,2,Przedszkole,7.875,12.285714285714286,10.080357142857142
10,14,2,Szkoła podstawowa,1.5555555555555556,9.777777777777779,4.942142857142857
10,14,3,Przedszkole,10.444444444444445,10.444444444444445,10.444444444444445
10,14,3,Szkoła podstawowa,2.7777777777777777,8.235294117647058,5.878371954842543
10,14,4,Przedszkole,8.8,12.5,10.65
10,14,4,Szkoła podstawowa,3.6956521739130435,9.931034482758621,6.275421664167916
10,14,5,Przedszkole,7.714285714285714,13.666666666666666,10.69047619047619
10,14,5,Szkoła podstawowa,6.363636363636363,9.11111111111111,7.737373737373737
10,14,6,Przedszkole,9.375,9.375,9.375
10,14,6,Szkoła podstawowa,3.7058823529411766,7.363636363636363,5.502197492909567
10,14,7,Przedszkole,12.75,12.75,12.75
10,14,7,Szkoła podstawowa,9.666666666666666,9.666666666666666,9.666666666666666
10,14,8,Szkoła podstawowa,5.0,7.583333333333333,6.759365942028985
10,14,9,Liceum ogólnokształcące,3.9285714285714284,3.9285714285714284,3.9285714285714284
10,14,9,Przedszkole,13.428571428571429,13.428571428571429,13.428571428571429
10,14,9,Szkoła podstawowa,2.3125,9.9,6.417513050674816
10,14,10,Przedszkole,9.333333333333334,9.333333333333334,9.333333333333334
10,14,10,Szkoła podstawowa,5.2727272727272725,9.095238095238095,7.184096605149236
10,14,11,Liceum ogólnokształcące,7.555555555555555,7.555555555555555,7.555555555555555
10,14,11,Przedszkole,16.6,16.6,16.6
10,14,11,Szkoła podstawowa,4.222222222222222,8.736842105263158,6.014766081871345
10,14,11,Technikum,7.416666666666667,7.416666666666667,7.416666666666667
10,15,1,Gimnazjum,2.8333333333333335,2.8333333333333335,2.8333333333333335
10,15,1,Liceum ogólnokształcące,4.8125,4.8125,4.8125
10,15,1,Przedszkole,4.375,10.285714285714286,7.330357142857143
10,15,1,Szkoła podstawowa,4.125,8.958333333333334,6.3819444444444455
10,15,2,Gimnazjum,2.5217391304347827,2.5217391304347827,2.5217391304347827
10,15,2,Przedszkole,11.75,11.75,11.75
10,15,2,Szkoła podstawowa,2.375,9.333333333333334,5.4814886480908145
10,15,2,Technikum,3.7241379310344827,3.7241379310344827,3.7241379310344827
10,15,3,Przedszkole,6.833333333333333,6.833333333333333,6.833333333333333
10,15,3,Szkoła podstawowa,4.105263157894737,8.535714285714286,6.320488721804512
10,15,4,Szkoła podstawowa,1.25,10.80952380952381,5.9865079365079366
10,15,5,Przedszkole,10.714285714285714,10.714285714285714,10.714285714285714
10,15,5,Szkoła podstawowa,3.3684210526315788,8.4,5.339473684210527
10,15,6,Gimnazjum,3.8666666666666667,3.8666666666666667,3.8666666666666667
10,15,6,Przedszkole,15.125,15.125,15.125
10,15,6,Szkoła podstawowa,4.75,12.363636363636363,7.173312254194607
10,15,7,Szkoła podstawowa,6.578947368421052,7.85,7.244431731502669
10,15,8,Szkoła podstawowa,2.75,6.65,4.632135642135642
10,15,9,Przedszkole,1.6666666666666667,1.6666666666666667,1.6666666666666667
10,15,9,Szkoła podstawowa,1.1428571428571428,6.4,4.601242236024845
10,16,1,Liceum ogólnokształcące,1.3333333333333333,81.0,18.494485294117652
10,16,1,Przedszkole,2.7,14.75,9.663802863802866
10,16,1,Szkoła podstawowa,2.0,11.971428571428572,8.399872968467104
10,16,1,Technikum,7.8,10.54054054054054,8.849655727155726
10,16,2,Gimnazjum,25.0,25.0,25.0
10,16,2,Przedszkole,13.666666666666666,13.666666666666666,13.666666666666666
10,16,2,Szkoła podstawowa,9.583333333333334,9.583333333333334,9.583333333333334
10,16,3,Szkoła podstawowa,10.176470588235293,10.176470588235293,10.176470588235293
10,16,4,Przedszkole,15.666666666666666,15.666666666666666,15.666666666666666
10,16,4,Szkoła podstawowa,7.5,11.26086956521739,9.380434782608695
10,16,5,Gimnazjum,2.5454545454545454,2.5454545454545454,2.5454545454545454
10,16,5,Liceum ogólnokształcące,1.7941176470588236,1.7941176470588236,1.7941176470588236
10,16,5,Przedszkole,4.833333333333333,4.833333333333333,4.833333333333333
10,16,5,Szkoła podstawowa,3.5217391304347827,8.583333333333334,6.41280193236715
10,16,6,Przedszkole,11.75,11.75,11.75
10,16,6,Szkoła podstawowa,3.590909090909091,11.326923076923077,7.458916083916083
10,16,7,Gimnazjum,2.2941176470588234,2.2941176470588234,2.2941176470588234
10,16,7,Przedszkole,11.222222222222221,11.222222222222221,11.222222222222221
10,16,7,Szkoła podstawowa,9.3125,10.258064516129032,9.785282258064516
10,16,8,Gimnazjum,2.2222222222222223,2.2222222222222223,2.2222222222222223
10,16,8,Szkoła podstawowa,6.115384615384615,6.115384615384615,6.115384615384615
10,16,9,Gimnazjum,11.5,24.0,17.5
10,16,9,Przedszkole,10.166666666666666,20.0,13.375
10,16,9,Szkoła podstawowa,8.285714285714286,14.11111111111111,11.285886818495515
10,16,10,Przedszkole,12.214285714285714,12.6,12.407142857142857
10,16,10,Szkoła podstawowa,8.703703703703704,9.490196078431373,9.096949891067538
10,16,11,Szkoła podstawowa,11.025,11.025,11.025
10,17,1,Przedszkole,5.666666666666667,9.454545454545455,7.64040404040404
10,17,1,Szkoła podstawowa,3.5652173913043477,9.625,5.98404071773637
10,17,2,Szkoła podstawowa,5.647058823529412,11.033333333333333,8.469221628045156
10,17,3,Gimnazjum,3.272727272727273,3.272727272727273,3.272727272727273
10,17,3,Szkoła podstawowa,4.105263157894737,9.461538461538462,5.966711650922178
10,17,4,Przedszkole,6.4,11.0,9.475
10,17,4,Szkoła podstawowa,3.0,10.153846153846153,5.583710407239819
10,17,5,Gimnazjum,0.5,0.5,0.5
10,17,5,Przedszkole,8.0,8.0,8.0
10,17,5,Szkoła podstawowa,2.103448275862069,10.852941176470589,5.3339479992624
10,17,6,Przedszkole,8.1,8.1,8.1
10,17,6,Szkoła podstawowa,2.4444444444444446,7.0,4.180857487922705
10,17,7,Przedszkole,11.0,18.0,13.9375
10,17,7,Szkoła podstawowa,2.3846153846153846,11.619047619047619,7.786046469869999
10,17,8,Przedszkole,10.181818181818182,10.181818181818182,10.181818181818182
10,17,8,Szkoła podstawowa,8.81578947368421,8.81578947368421,8.81578947368421
10,17,9,Gimnazjum,2.0,2.0,2.0
10,17,9,Liceum ogólnokształcące,2.272727272727273,29.166666666666668,14.32203606781204
10,17,9,Przedszkole,4.5,11.206896551724139,8.221032989998507
10,17,9,Szkoła podstawowa,2.25,12.415384615384616,6.7611357694716565
10,17,9,Technikum,2.2222222222222223,13.818181818181818,9.524988446557074
10,17,10,Przedszkole,9.571428571428571,13.8,11.79047619047619
10,17,10,Szkoła podstawowa,1.546875,9.0,5.370775462962963
10,18,1,Przedszkole,6.777777777777778,25.0,15.944444444444445
10,18,1,Szkoła podstawowa,3.4545454545454546,7.090909090909091,5.450649350649351
10,18,2,Przedszkole,10.363636363636363,10.363636363636363,10.363636363636363
10,18,2,Szkoła podstawowa,2.5454545454545454,8.714285714285714,6.042135642135642
10,18,3,Gimnazjum,4.785714285714286,4.785714285714286,4.785714285714286
10,18,3,Przedszkole,8.777777777777779,8.777777777777779,8.777777777777779
10,18,3,Szkoła podstawowa,5.0,12.5,7.461951754385964
10,18,4,Gimnazjum,3.176470588235294,3.176470588235294,3.176470588235294
10,18,4,Przedszkole,1.3333333333333333,8.8,5.066666666666667
10,18,4,Szkoła podstawowa,1.4482758620689655,7.880952380952381,4.664614121510674
10,18,4,Technikum,6.074074074074074,6.074074074074074,6.074074074074074
10,18,5,Przedszkole,8.5,10.75,9.416666666666666
10,18,5,Szkoła podstawowa,7.0,7.6875,7.276785714285714
10,18,6,Gimnazjum,8.0,17.0,12.5
10,18,6,Przedszkole,11.666666666666666,21.0,14.891666666666666
10,18,6,Szkoła podstawowa,1.3846153846153846,11.0625,5.674294871794872
10,18,7,Gimnazjum,9.666666666666666,9.666666666666666,9.666666666666666
10,18,7,Liceum ogólnokształcące,6.6,9.411764705882353,8.005882352941176
10,18,7,Przedszkole,5.75,15.333333333333334,9.182598039215687
10,18,7,Szkoła podstawowa,4.833333333333333,11.275862068965518,8.257993743138178
10,18,7,Technikum,12.3,12.3,12.3
10,19,1,Gimnazjum,4.454545454545454,4.454545454545454,4.454545454545454
10,19,1,Liceum ogólnokształcące,3.8,10.688888888888888,6.949572649572649
10,19,1,Przedszkole,0.5,13.636363636363637,7.8807383878591315
10,19,1,Szkoła podstawowa,1.4655172413793103,12.05,8.352513321243729
10,19,1,Technikum,0.9444444444444444,11.258620689655173,5.414363669536083
10,19,2,Gimnazjum,1.1538461538461537,1.1538461538461537,1.1538461538461537
10,19,2,Przedszkole,7.1,7.1,7.1
10,19,2,Szkoła podstawowa,1.65,9.653846153846153,5.365635451505017
10,19,3,Przedszkole,6.6,6.6,6.6
10,19,3,Szkoła podstawowa,3.75,10.13953488372093,6.944767441860465
10,19,4,Gimnazjum,4.75,4.75,4.75
10,19,4,Liceum ogólnokształcące,7.166666666666667,7.166666666666667,7.166666666666667
10,19,4,Przedszkole,6.857142857142857,10.846153846153847,8.678876678876678
10,19,4,Szkoła podstawowa,5.142857142857143,9.973684210526315,7.686373117151149
10,19,4,Technikum,6.0,6.0,6.0
10,20,1,Gimnazjum,2.0,8.333333333333334,4.2444444444444445
10,20,1,Liceum ogólnokształcące,3.4545454545454546,8.833333333333334,6.076351752822341
10,20,1,Przedszkole,1.1428571428571428,15.5,8.421440464297607
10,20,1,Szkoła podstawowa,2.357142857142857,10.090909090909092,7.377028002028002
10,20,1,Technikum,7.375,7.375,7.375
10,20,2,Gimnazjum,4.333333333333333,4.333333333333333,4.333333333333333
10,20,2,Liceum ogólnokształcące,7.470588235294118,7.470588235294118,7.470588235294118
10,20,2,Przedszkole,5.5625,11.0,9.177480158730157
10,20,2,Szkoła podstawowa,1.71875,8.603174603174603,6.5505711768538255
10,20,2,Technikum,7.666666666666667,7.666666666666667,7.666666666666667
10,20,3,Liceum ogólnokształcące,4.111111111111111,14.333333333333334,8.001418026418026
10,20,3,Przedszkole,3.6,18.0,9.031831567960648
10,20,3,Szkoła podstawowa,1.75,12.375,8.294094684481147
10,20,3,Technikum,8.512820512820513,8.75,8.631410256410255
10,20,4,Gimnazjum,1.5,1.5,1.5
10,20,4,Liceum ogólnokształcące,4.230769230769231,7.0,5.206552706552706
10,20,4,Przedszkole,1.5,16.666666666666668,10.288181818181819
10,20,4,Szkoła podstawowa,2.142857142857143,10.510204081632653,7.598422575696629
10,20,4,Technikum,8.625,8.625,8.625
10,20,5,Przedszkole,8.5,14.333333333333334,10.694444444444445
10,20,5,Szkoła podstawowa,5.444444444444445,7.0,6.192592592592593
10,20,6,Przedszkole,11.833333333333334,11.833333333333334,11.833333333333334
10,20,6,Szkoła podstawowa,6.75,8.366666666666667,7.497222222222223
10,20,7,Szkoła podstawowa,6.684210526315789,10.157894736842104,8.421052631578947
10,20,8,Gimnazjum,1.8888888888888888,1.8888888888888888,1.8888888888888888
10,20,8,Liceum ogólnokształcące,4.833333333333333,4.833333333333333,4.833333333333333
10,20,8,Przedszkole,5.714285714285714,9.375,7.117909663865547
10,20,8,Szkoła podstawowa,3.625,9.12,6.589876337566759
10,20,8,Technikum,4.967741935483871,4.967741935483871,4.967741935483871
10,20,9,Przedszkole,12.4,12.4,12.4
10,20,9,Szkoła podstawowa,4.904761904761905,10.085714285714285,7.277569842166116
10,21,1,Gimnazjum,3.0,3.0,3.0
10,21,1,Liceum ogólnokształcące,1.8,26.333333333333332,9.463888888888889
10,21,1,Przedszkole,7.0,11.764705882352942,9.79656862745098
10,21,1,Szkoła podstawowa,1.7692307692307692,10.18867924528302,6.990271154422098
10,21,1,Technikum,7.653846153846154,7.653846153846154,7.653846153846154
10,21,2,Gimnazjum,2.75,2.75,2.75
10,21,2,Szkoła podstawowa,5.5,6.65,5.923015873015873
10,21,3,Szkoła podstawowa,4.739130434782608,8.805555555555555,6.7723429951690814
10,21,4,Przedszkole,11.0,11.0,11.0
10,21,4,Szkoła podstawowa,8.285714285714286,8.285714285714286,8.285714285714286
10,21,5,Przedszkole,9.727272727272727,10.2,9.963636363636363
10,21,5,Szkoła podstawowa,4.588235294117647,8.794871794871796,6.691553544494721
10,61,1,Gimnazjum,0.5384615384615384,8.666666666666666,4.007944301998589
10,61,1,Liceum ogólnokształcące,0.9565217391304348,121.0,10.290495051257608
10,61,1,Przedszkole,1.391304347826087,32.333333333333336,9.041511931181454
10,61,1,Szkoła podstawowa,0.6842105263157895,22.3,7.441462509265795
10,61,1,Technikum,0.55,15.75,6.717377105668811
10,62,1,Gimnazjum,0.5625,1.125,0.84375
10,62,1,Liceum ogólnokształcące,2.2222222222222223,25.666666666666668,11.31674829339745
10,62,1,Przedszkole,0.8888888888888888,17.0,7.619571674117129
10,62,1,Szkoła podstawowa,1.0833333333333333,11.571428571428571,6.568226689275307
10,62,1,Technikum,6.146341463414634,11.53191489361702,8.58810521779201
10,63,1,Liceum ogólnokształcące,2.7142857142857144,40.0,13.683096844958639
10,63,1,Przedszkole,5.4,50.0,10.736869255442624
10,63,1,Szkoła podstawowa,1.75,11.732558139534884,7.172946047743314
10,63,1,Technikum,5.487804878048781,10.787878787878787,7.861490575924616
12,1,1,Gimnazjum,1.6111111111111112,1.6111111111111112,1.6111111111111112
12,1,1,Liceum ogólnokształcące,1.6666666666666667,41.333333333333336,17.23476430873539
12,1,1,Przedszkole,2.0,12.5,7.60530979392872
12,1,1,Szkoła podstawowa,8.54054054054054,12.907407407407407,10.259321253274742
12,1,1,Technikum,9.869047619047619,11.58695652173913,10.455031683292553
12,1,2,Przedszkole,6.888888888888889,12.333333333333334,9.046553446553446
12,1,2,Szkoła podstawowa,3.25,10.19047619047619,7.015053978938813
12,1,3,Przedszkole,8.25,25.0,14.23333333333333
12,1,3,Szkoła podstawowa,5.75,10.3,8.543040293040292
12,1,4,Przedszkole,8.866666666666667,11.875,10.370833333333334
12,1,4,Szkoła podstawowa,6.388888888888889,7.617647058823529,7.003267973856209
12,1,5,Gimnazjum,7.3,7.3,7.3
12,1,5,Przedszkole,3.142857142857143,14.285714285714286,7.974603174603175
12,1,5,Szkoła podstawowa,2.45,9.775510204081632,5.823681290698097
12,1,6,Przedszkole,10.2,11.428571428571429,10.814285714285713
12,1,6,Szkoła podstawowa,3.6470588235294117,10.193548387096774,7.847822363793269
12,1,7,Przedszkole,6.2,12.0,8.454330065359477
12,1,7,Szkoła podstawowa,3.2,8.447368421052632,6.027081183350532
12,1,8,Gimnazjum,0.8461538461538461,0.8461538461538461,0.8461538461538461
12,1,8,Przedszkole,4.545454545454546,7.166666666666667,5.344696969696971
12,1,8,Szkoła podstawowa,4.5,7.0,5.846428571428572
12,1,9,Liceum ogólnokształcące,8.461538461538462,8.461538461538462,8.461538461538462
12,1,9,Przedszkole,9.818181818181818,10.4,10.10909090909091
12,1,9,Szkoła podstawowa,4.413793103448276,8.428571428571429,6.338621436035229
12,2,1,Przedszkole,10.0,12.5,11.472222222222221
12,2,1,Szkoła podstawowa,3.0,8.4,5.6541200828157345
12,2,2,Gimnazjum,0.6666666666666666,0.6666666666666666,0.6666666666666666
12,2,2,Liceum ogólnokształcące,2.0,12.3,9.3625
12,2,2,Przedszkole,1.8571428571428572,13.5,7.002562186490756
12,2,2,Szkoła podstawowa,0.6666666666666666,7.8,5.58749016300016
12,2,2,Technikum,10.022222222222222,12.433962264150944,11.228092243186584
12,2,3,Liceum ogólnokształcące,7.6,7.6,7.6
12,2,3,Przedszkole,1.9375,9.75,7.015277777777778
12,2,3,Szkoła podstawowa,1.653061224489796,9.25,5.85279608737905
12,2,3,Technikum,7.764705882352941,7.764705882352941,7.764705882352941
12,2,4,Przedszkole,5.9,9.0,7.763265306122449
12,2,4,Szkoła podstawowa,2.9545454545454546,7.222222222222222,5.296327430981479
12,2,5,Przedszkole,6.117647058823529,11.0,7.60814479638009
12,2,5,Szkoła podstawowa,3.8181818181818183,8.62962962962963,6.593224647572474
12,2,6,Przedszkole,5.0,6.25,5.75
12,2,6,Szkoła podstawowa,3.55,9.782608695652174,6.504987836807058
12,2,7,Przedszkole,6.818181818181818,15.0,9.729545454545455
12,2,7,Szkoła podstawowa,3.7142857142857144,7.36,5.237366707366707
12,2,7,Technikum,8.444444444444445,8.444444444444445,8.444444444444445
12,3,1,Przedszkole,6.25,12.857142857142858,9.785714285714286
12,3,1,Szkoła podstawowa,4.0,9.027777777777779,6.293083900226757
12,3,2,Przedszkole,5.666666666666667,16.333333333333332,11.28409090909091
12,3,2,Szkoła podstawowa,3.125,10.61111111111111,7.7781111111111105
12,3,3,Liceum ogólnokształcące,1.7,15.909090909090908,10.12620934171996
12,3,3,Przedszkole,1.2272727272727273,11.272727272727273,7.508676046176047
12,3,3,Szkoła podstawowa,3.3125,12.377777777777778,8.910383613998361
12,3,3,Technikum,10.5,10.5,10.5
12,3,4,Liceum ogólnokształcące,8.0,8.0,8.0
12,3,4,Przedszkole,6.5,15.625,11.125283633435807
12,3,4,Szkoła podstawowa,6.625,11.576923076923077,8.817450316246902
12,3,4,Technikum,7.414634146341464,7.414634146341464,7.414634146341464
12,3,5,Liceum ogólnokształcące,5.095238095238095,5.095238095238095,5.095238095238095
12,3,5,Przedszkole,3.1666666666666665,18.5,9.523556998556996
12,3,5,Szkoła podstawowa,3.1538461538461537,10.05,7.469294429749828
12,3,5,Technikum,9.068965517241379,10.578947368421053,9.823956442831216
